"","item1","item2","support"
"1","class=not_recom","finance=convenient",0.166666666666667
"2","class=not_recom","finance=inconv",0.166666666666667
"3","class=not_recom","health=not_recom",0.333333333333333
"4","class=priority","finance=convenient",0.173148148148148
"5","class=priority","finance=inconv",0.156018518518519
"6","class=priority","health=recommended",0.186111111111111
"7","class=spec_prior","finance=inconv",0.168827160493827
"8","class=spec_prior","health=priority",0.190277777777778
"9","class=spec_prior","parents=great_pret",0.156018518518519
"10","finance=convenient","health=not_recom",0.166666666666667
"11","finance=convenient","health=priority",0.166666666666667
"12","finance=convenient","health=recommended",0.166666666666667
"13","finance=convenient","housing=convenient",0.166666666666667
"14","finance=convenient","housing=critical",0.166666666666667
"15","finance=convenient","housing=less_conv",0.166666666666667
"16","finance=convenient","parents=great_pret",0.166666666666667
"17","finance=convenient","parents=pretentious",0.166666666666667
"18","finance=convenient","parents=usual",0.166666666666667
"19","finance=convenient","social=nonprob",0.166666666666667
"20","finance=convenient","social=problematic",0.166666666666667
"21","finance=convenient","social=slightly_prob",0.166666666666667
"22","finance=inconv","health=not_recom",0.166666666666667
"23","finance=inconv","health=priority",0.166666666666667
"24","finance=inconv","health=recommended",0.166666666666667
"25","finance=inconv","housing=convenient",0.166666666666667
"26","finance=inconv","housing=critical",0.166666666666667
"27","finance=inconv","housing=less_conv",0.166666666666667
"28","finance=inconv","parents=great_pret",0.166666666666667
"29","finance=inconv","parents=pretentious",0.166666666666667
"30","finance=inconv","parents=usual",0.166666666666667
"31","finance=inconv","social=nonprob",0.166666666666667
"32","finance=inconv","social=problematic",0.166666666666667
"33","finance=inconv","social=slightly_prob",0.166666666666667
