"","item1","item2","item3","support"
"1","class=acc","persons=4","safety=high",0.0625
"2","class=acc","persons=4","safety=med",0.0520833333333333
"3","class=acc","persons=more","safety=high",0.0555555555555556
"4","class=acc","persons=more","safety=med",0.0520833333333333
"5","class=unacc","doors=2","lug_boot=big",0.0532407407407407
"6","class=unacc","doors=2","lug_boot=med",0.0625
"7","class=unacc","doors=2","lug_boot=small",0.0729166666666667
"8","class=unacc","doors=2","maint=high",0.0486111111111111
"9","class=unacc","doors=2","maint=low",0.0428240740740741
"10","class=unacc","doors=2","maint=med",0.0428240740740741
"11","class=unacc","doors=2","maint=vhigh",0.0543981481481481
"12","class=unacc","doors=2","persons=2",0.0833333333333333
"13","class=unacc","doors=2","persons=4",0.0474537037037037
"14","class=unacc","doors=2","persons=more",0.0578703703703704
"15","class=unacc","doors=2","safety=high",0.0457175925925926
"16","class=unacc","doors=2","safety=low",0.0833333333333333
"17","class=unacc","doors=2","safety=med",0.0596064814814815
"18","class=unacc","doors=3","lug_boot=big",0.0532407407407407
"19","class=unacc","doors=3","lug_boot=med",0.0578703703703704
"20","class=unacc","doors=3","lug_boot=small",0.0625
"21","class=unacc","doors=3","maint=high",0.0451388888888889
"22","class=unacc","doors=3","maint=low",0.0381944444444444
"23","class=unacc","doors=3","maint=med",0.0381944444444444
"24","class=unacc","doors=3","maint=vhigh",0.0520833333333333
"25","class=unacc","doors=3","persons=2",0.0833333333333333
"26","class=unacc","doors=3","persons=4",0.0474537037037037
"27","class=unacc","doors=3","persons=more",0.0428240740740741
"28","class=unacc","doors=3","safety=high",0.0381944444444444
"29","class=unacc","doors=3","safety=low",0.0833333333333333
"30","class=unacc","doors=3","safety=med",0.0520833333333333
"31","class=unacc","doors=4","lug_boot=big",0.0532407407407407
"32","class=unacc","doors=4","lug_boot=med",0.0532407407407407
"33","class=unacc","doors=4","lug_boot=small",0.0625
"34","class=unacc","doors=4","maint=high",0.0439814814814815
"35","class=unacc","doors=4","maint=low",0.037037037037037
"36","class=unacc","doors=4","maint=med",0.037037037037037
"37","class=unacc","doors=4","maint=vhigh",0.0509259259259259
"38","class=unacc","doors=4","persons=2",0.0833333333333333
"39","class=unacc","doors=4","persons=4",0.0428240740740741
"40","class=unacc","doors=4","persons=more",0.0428240740740741
"41","class=unacc","doors=4","safety=high",0.0381944444444444
"42","class=unacc","doors=4","safety=low",0.0833333333333333
"43","class=unacc","doors=4","safety=med",0.0474537037037037
"44","class=unacc","doors=5more","lug_boot=big",0.0532407407407407
"45","class=unacc","doors=5more","lug_boot=med",0.0532407407407407
"46","class=unacc","doors=5more","lug_boot=small",0.0625
"47","class=unacc","doors=5more","maint=high",0.0439814814814815
"48","class=unacc","doors=5more","maint=low",0.037037037037037
"49","class=unacc","doors=5more","maint=med",0.037037037037037
"50","class=unacc","doors=5more","maint=vhigh",0.0509259259259259
"51","class=unacc","doors=5more","persons=2",0.0833333333333333
"52","class=unacc","doors=5more","persons=4",0.0428240740740741
"53","class=unacc","doors=5more","persons=more",0.0428240740740741
"54","class=unacc","doors=5more","safety=high",0.0381944444444444
"55","class=unacc","doors=5more","safety=low",0.0833333333333333
"56","class=unacc","doors=5more","safety=med",0.0474537037037037
"57","class=unacc","lug_boot=big","maint=high",0.0555555555555556
"58","class=unacc","lug_boot=big","maint=low",0.0462962962962963
"59","class=unacc","lug_boot=big","maint=med",0.0462962962962963
"60","class=unacc","lug_boot=big","maint=vhigh",0.0648148148148148
"61","class=unacc","lug_boot=big","persons=2",0.111111111111111
"62","class=unacc","lug_boot=big","persons=4",0.0509259259259259
"63","class=unacc","lug_boot=big","persons=more",0.0509259259259259
"64","class=unacc","lug_boot=big","safety=high",0.0509259259259259
"65","class=unacc","lug_boot=big","safety=low",0.111111111111111
"66","class=unacc","lug_boot=big","safety=med",0.0509259259259259
"67","class=unacc","lug_boot=med","maint=high",0.0590277777777778
"68","class=unacc","lug_boot=med","maint=low",0.0497685185185185
"69","class=unacc","lug_boot=med","maint=med",0.0497685185185185
"70","class=unacc","lug_boot=med","maint=vhigh",0.068287037037037
"71","class=unacc","lug_boot=med","persons=2",0.111111111111111
"72","class=unacc","lug_boot=med","persons=4",0.0601851851851852
"73","class=unacc","lug_boot=med","persons=more",0.0555555555555556
"74","class=unacc","lug_boot=med","safety=high",0.0509259259259259
"75","class=unacc","lug_boot=med","safety=low",0.111111111111111
"76","class=unacc","lug_boot=med","safety=med",0.0648148148148148
"77","class=unacc","lug_boot=small","maint=high",0.0671296296296296
"78","class=unacc","lug_boot=small","maint=low",0.0590277777777778
"79","class=unacc","lug_boot=small","maint=med",0.0590277777777778
"80","class=unacc","lug_boot=small","maint=vhigh",0.0752314814814815
"81","class=unacc","lug_boot=small","persons=2",0.111111111111111
"82","class=unacc","lug_boot=small","persons=4",0.0694444444444444
"83","class=unacc","lug_boot=small","persons=more",0.0798611111111111
"84","class=unacc","lug_boot=small","safety=high",0.0584490740740741
"85","class=unacc","lug_boot=small","safety=low",0.111111111111111
"86","class=unacc","lug_boot=small","safety=med",0.0908564814814815
"87","class=unacc","maint=high","persons=2",0.0833333333333333
"88","class=unacc","maint=high","persons=4",0.0486111111111111
"89","class=unacc","maint=high","persons=more",0.0497685185185185
"90","class=unacc","maint=high","safety=high",0.0434027777777778
"91","class=unacc","maint=high","safety=low",0.0833333333333333
"92","class=unacc","maint=high","safety=med",0.0549768518518519
"93","class=unacc","maint=low","persons=2",0.0833333333333333
"94","class=unacc","maint=low","persons=4",0.0347222222222222
"95","class=unacc","maint=low","persons=more",0.037037037037037
"96","class=unacc","maint=low","safety=high",0.0300925925925926
"97","class=unacc","maint=low","safety=low",0.0833333333333333
"98","class=unacc","maint=low","safety=med",0.0416666666666667
"99","class=unacc","maint=med","persons=2",0.0833333333333333
"100","class=unacc","maint=med","persons=4",0.0347222222222222
"101","class=unacc","maint=med","persons=more",0.037037037037037
"102","class=unacc","maint=med","safety=high",0.0300925925925926
"103","class=unacc","maint=med","safety=low",0.0833333333333333
"104","class=unacc","maint=med","safety=med",0.0416666666666667
"105","class=unacc","maint=vhigh","persons=2",0.0833333333333333
"106","class=unacc","maint=vhigh","persons=4",0.0625
"107","class=unacc","maint=vhigh","persons=more",0.0625
"108","class=unacc","maint=vhigh","safety=high",0.056712962962963
"109","class=unacc","maint=vhigh","safety=low",0.0833333333333333
"110","class=unacc","maint=vhigh","safety=med",0.068287037037037
"111","class=unacc","persons=2","safety=high",0.111111111111111
"112","class=unacc","persons=2","safety=low",0.111111111111111
"113","class=unacc","persons=2","safety=med",0.111111111111111
"114","class=unacc","persons=4","safety=high",0.0208333333333333
"115","class=unacc","persons=4","safety=low",0.111111111111111
"116","class=unacc","persons=4","safety=med",0.0486111111111111
"117","class=unacc","persons=more","safety=high",0.0283564814814815
"118","class=unacc","persons=more","safety=low",0.111111111111111
"119","class=unacc","persons=more","safety=med",0.046875
"120","lug_boot=big","persons=2","safety=high",0.037037037037037
"121","lug_boot=big","persons=2","safety=low",0.037037037037037
"122","lug_boot=big","persons=2","safety=med",0.037037037037037
"123","lug_boot=big","persons=4","safety=high",0.037037037037037
"124","lug_boot=big","persons=4","safety=low",0.037037037037037
"125","lug_boot=big","persons=4","safety=med",0.037037037037037
"126","lug_boot=big","persons=more","safety=high",0.037037037037037
"127","lug_boot=big","persons=more","safety=low",0.037037037037037
"128","lug_boot=big","persons=more","safety=med",0.037037037037037
"129","lug_boot=med","persons=2","safety=high",0.037037037037037
"130","lug_boot=med","persons=2","safety=low",0.037037037037037
"131","lug_boot=med","persons=2","safety=med",0.037037037037037
"132","lug_boot=med","persons=4","safety=high",0.037037037037037
"133","lug_boot=med","persons=4","safety=low",0.037037037037037
"134","lug_boot=med","persons=4","safety=med",0.037037037037037
"135","lug_boot=med","persons=more","safety=high",0.037037037037037
"136","lug_boot=med","persons=more","safety=low",0.037037037037037
"137","lug_boot=med","persons=more","safety=med",0.037037037037037
"138","lug_boot=small","persons=2","safety=high",0.037037037037037
"139","lug_boot=small","persons=2","safety=low",0.037037037037037
"140","lug_boot=small","persons=2","safety=med",0.037037037037037
"141","lug_boot=small","persons=4","safety=high",0.037037037037037
"142","lug_boot=small","persons=4","safety=low",0.037037037037037
"143","lug_boot=small","persons=4","safety=med",0.037037037037037
"144","lug_boot=small","persons=more","safety=high",0.037037037037037
"145","lug_boot=small","persons=more","safety=low",0.037037037037037
"146","lug_boot=small","persons=more","safety=med",0.037037037037037
