"","item1","item2","support"
"1","children=0","contraceptive.method=1",0.286490156143924
"2","children=0","contraceptive.method=2",0.116768499660557
"3","children=0","contraceptive.method=3",0.213170400543109
"4","children=0","husband.edu=3",0.133740665308893
"5","children=0","husband.edu=4",0.411405295315682
"6","children=0","husband.occu=1",0.182620502376103
"7","children=0","husband.occu=2",0.169721656483367
"8","children=0","husband.occu=3",0.25050916496945
"9","children=0","media.expo=0",0.583842498302783
"10","children=0","stand.living=2",0.0909708078750849
"11","children=0","stand.living=3",0.179226069246436
"12","children=0","stand.living=4",0.290563475899525
"13","children=0","wife.age=0",0.429056347589952
"14","children=0","wife.age=1",0.187372708757637
"15","children=0","wife.edu=2",0.128988458927359
"16","children=0","wife.edu=3",0.174473862864902
"17","children=0","wife.edu=4",0.270875763747454
"18","children=0","wife.religion=1",0.513238289205703
"19","children=0","wife.working=0",0.169042769857434
"20","children=0","wife.working=1",0.447386286490156
"21","children=1","contraceptive.method=1",0.140529531568228
"22","children=1","contraceptive.method=2",0.109300746775289
"23","children=1","contraceptive.method=3",0.133740665308893
"24","children=1","husband.edu=3",0.105227427019688
"25","children=1","husband.edu=4",0.198913781398506
"26","children=1","husband.occu=1",0.113374066530889
"27","children=1","husband.occu=2",0.118805159538357
"28","children=1","husband.occu=3",0.146639511201629
"29","children=1","media.expo=0",0.342158859470468
"30","children=1","stand.living=2",0.0644942294636796
"31","children=1","stand.living=3",0.113374066530889
"32","children=1","stand.living=4",0.173794976238968
"33","children=1","wife.age=0",0.100475220638153
"34","children=1","wife.age=1",0.283095723014257
"35","children=1","wife.edu=2",0.0977596741344195
"36","children=1","wife.edu=3",0.103869653767821
"37","children=1","wife.edu=4",0.120841819416158
"38","children=1","wife.religion=1",0.337406653088934
"39","children=1","wife.working=0",0.0814663951120163
"40","children=1","wife.working=1",0.302104548540394
"41","contraceptive.method=1","husband.edu=3",0.109300746775289
"42","contraceptive.method=1","husband.edu=4",0.229463679565513
"43","contraceptive.method=1","husband.occu=1",0.107264086897488
"44","contraceptive.method=1","husband.occu=2",0.135777325186694
"45","contraceptive.method=1","husband.occu=3",0.175152749490835
"46","contraceptive.method=1","media.expo=0",0.376782077393075
"47","contraceptive.method=1","stand.living=2",0.0794297352342159
"48","contraceptive.method=1","stand.living=3",0.124915139171758
"49","contraceptive.method=1","stand.living=4",0.1683638832315
"50","contraceptive.method=1","wife.age=0",0.215885947046843
"51","contraceptive.method=1","wife.age=1",0.211133740665309
"52","contraceptive.method=1","wife.edu=2",0.119484046164291
"53","contraceptive.method=1","wife.edu=3",0.118805159538357
"54","contraceptive.method=1","wife.edu=4",0.118805159538357
"55","contraceptive.method=1","wife.religion=1",0.376103190767142
"56","contraceptive.method=1","wife.working=0",0.11541072640869
"57","contraceptive.method=1","wife.working=1",0.311608961303462
"58","contraceptive.method=2","husband.edu=3",0.0339443312966735
"59","contraceptive.method=2","husband.edu=4",0.174473862864902
"60","contraceptive.method=2","husband.occu=1",0.105906313645621
"61","contraceptive.method=2","husband.occu=2",0.0536320434487441
"62","contraceptive.method=2","husband.occu=3",0.0631364562118126
"63","contraceptive.method=2","media.expo=0",0.219280380176511
"64","contraceptive.method=2","stand.living=2",0.0203665987780041
"65","contraceptive.method=2","stand.living=3",0.0610997963340122
"66","contraceptive.method=2","stand.living=4",0.138492871690428
"67","contraceptive.method=2","wife.age=0",0.0896130346232179
"68","contraceptive.method=2","wife.age=1",0.136456211812627
"69","contraceptive.method=2","wife.edu=2",0.0251188051595384
"70","contraceptive.method=2","wife.edu=3",0.0543109300746775
"71","contraceptive.method=2","wife.edu=4",0.140529531568228
"72","contraceptive.method=2","wife.religion=1",0.174473862864902
"73","contraceptive.method=2","wife.working=0",0.0604209097080788
"74","contraceptive.method=2","wife.working=1",0.165648336727766
"75","contraceptive.method=3","husband.edu=3",0.0957230142566191
"76","contraceptive.method=3","husband.edu=4",0.206381534283775
"77","contraceptive.method=3","husband.occu=1",0.0828241683638832
"78","contraceptive.method=3","husband.occu=2",0.0991174473862865
"79","contraceptive.method=3","husband.occu=3",0.158859470468432
"80","contraceptive.method=3","media.expo=0",0.329938900203666
"81","contraceptive.method=3","stand.living=2",0.0556687033265445
"82","contraceptive.method=3","stand.living=3",0.106585200271555
"83","contraceptive.method=3","stand.living=4",0.157501697216565
"84","contraceptive.method=3","wife.age=0",0.224032586558045
"85","contraceptive.method=3","wife.age=1",0.122878479293958
"86","contraceptive.method=3","wife.edu=2",0.0821452817379498
"87","contraceptive.method=3","wife.edu=3",0.105227427019688
"88","contraceptive.method=3","wife.edu=4",0.132382892057026
"89","contraceptive.method=3","wife.religion=1",0.300067888662593
"90","contraceptive.method=3","wife.working=0",0.0746775288526816
"91","contraceptive.method=3","wife.working=1",0.272233536999321
"92","husband.edu=3","husband.occu=1",0.0203665987780041
"93","husband.edu=3","husband.occu=2",0.0841819416157502
"94","husband.edu=3","husband.occu=3",0.13102511880516
"95","husband.edu=3","media.expo=0",0.220638153428377
"96","husband.edu=3","stand.living=2",0.0563475899524779
"97","husband.edu=3","stand.living=3",0.076714188730482
"98","husband.edu=3","stand.living=4",0.0760353021045485
"99","husband.edu=3","wife.age=0",0.133740665308893
"100","husband.edu=3","wife.age=1",0.105227427019688
"101","husband.edu=3","wife.edu=2",0.088255261371351
"102","husband.edu=3","wife.edu=3",0.102511880515954
"103","husband.edu=3","wife.edu=4",0.0190088255261371
"104","husband.edu=3","wife.religion=1",0.220638153428377
"105","husband.edu=3","wife.working=0",0.0590631364562118
"106","husband.edu=3","wife.working=1",0.179904955872369
"107","husband.edu=4","husband.occu=1",0.270875763747454
"108","husband.edu=4","husband.occu=2",0.146639511201629
"109","husband.edu=4","husband.occu=3",0.184657162253904
"110","husband.edu=4","media.expo=0",0.592668024439919
"111","husband.edu=4","stand.living=2",0.0570264765784114
"112","husband.edu=4","stand.living=3",0.176510522742702
"113","husband.edu=4","stand.living=4",0.353021045485404
"114","husband.edu=4","wife.age=0",0.322471147318398
"115","husband.edu=4","wife.age=1",0.287847929395791
"116","husband.edu=4","wife.edu=2",0.0706042090970808
"117","husband.edu=4","wife.edu=3",0.155465037338764
"118","husband.edu=4","wife.edu=4",0.369314324507807
"119","husband.edu=4","wife.religion=1",0.486082824168364
"120","husband.edu=4","wife.working=0",0.154107264086897
"121","husband.edu=4","wife.working=1",0.456211812627291
"122","husband.occu=1","media.expo=0",0.287169042769857
"123","husband.occu=1","stand.living=2",0.0196877121520706
"124","husband.occu=1","stand.living=3",0.0726408689748812
"125","husband.occu=1","stand.living=4",0.198913781398506
"126","husband.occu=1","wife.age=0",0.125594025797692
"127","husband.occu=1","wife.age=1",0.170400543109301
"128","husband.occu=1","wife.edu=2",0.0210454854039375
"129","husband.occu=1","wife.edu=3",0.054989816700611
"130","husband.occu=1","wife.edu=4",0.211133740665309
"131","husband.occu=1","wife.religion=1",0.247114731839783
"132","husband.occu=1","wife.working=0",0.0753564154786151
"133","husband.occu=1","wife.working=1",0.220638153428377
"134","husband.occu=2","media.expo=0",0.264086897488119
"135","husband.occu=2","stand.living=2",0.0509164969450102
"136","husband.occu=2","stand.living=3",0.0821452817379498
"137","husband.occu=2","stand.living=4",0.128309572301426
"138","husband.occu=2","wife.age=0",0.14867617107943
"139","husband.occu=2","wife.age=1",0.139850644942295
"140","husband.occu=2","wife.edu=2",0.0733197556008147
"141","husband.occu=2","wife.edu=3",0.0909708078750849
"142","husband.occu=2","wife.edu=4",0.0902919212491514
"143","husband.occu=2","wife.religion=1",0.230142566191446
"144","husband.occu=2","wife.working=0",0.0780719619823489
"145","husband.occu=2","wife.working=1",0.210454854039375
"146","husband.occu=3","media.expo=0",0.360488798370672
"147","husband.occu=3","stand.living=2",0.0821452817379498
"148","husband.occu=3","stand.living=3",0.134419551934827
"149","husband.occu=3","stand.living=4",0.128309572301426
"150","husband.occu=3","wife.age=0",0.241683638832315
"151","husband.occu=3","wife.age=1",0.155465037338764
"152","husband.occu=3","wife.edu=2",0.124915139171758
"153","husband.occu=3","wife.edu=3",0.129667345553293
"154","husband.occu=3","wife.edu=4",0.088255261371351
"155","husband.occu=3","wife.religion=1",0.356415478615071
"156","husband.occu=3","wife.working=0",0.0896130346232179
"157","husband.occu=3","wife.working=1",0.307535641547862
"158","media.expo=0","stand.living=2",0.128309572301426
"159","media.expo=0","stand.living=3",0.277664630006789
"160","media.expo=0","stand.living=4",0.45213849287169
"161","media.expo=0","wife.age=0",0.503733876442634
"162","media.expo=0","wife.age=1",0.422267481330618
"163","media.expo=0","wife.edu=2",0.207739307535642
"164","media.expo=0","wife.edu=3",0.26612355736592
"165","media.expo=0","wife.edu=4",0.387644263408011
"166","media.expo=0","wife.religion=1",0.782077393075356
"167","media.expo=0","wife.working=0",0.232179226069246
"168","media.expo=0","wife.working=1",0.693822131704005
"169","stand.living=2","wife.age=0",0.0936863543788187
"170","stand.living=2","wife.age=1",0.0617786829599457
"171","stand.living=2","wife.edu=2",0.0488798370672098
"172","stand.living=2","wife.edu=3",0.054989816700611
"173","stand.living=2","wife.edu=4",0.0257976917854718
"174","stand.living=2","wife.religion=1",0.145281737949762
"175","stand.living=2","wife.working=0",0.0386965376782077
"176","stand.living=2","wife.working=1",0.116768499660557
"177","stand.living=3","wife.age=0",0.1683638832315
"178","stand.living=3","wife.age=1",0.124236252545825
"179","stand.living=3","wife.edu=2",0.0678886625933469
"180","stand.living=3","wife.edu=3",0.0957230142566191
"181","stand.living=3","wife.edu=4",0.098438560760353
"182","stand.living=3","wife.religion=1",0.262050237610319
"183","stand.living=3","wife.working=0",0.06653088934148
"184","stand.living=3","wife.working=1",0.226069246435845
"185","stand.living=4","wife.age=0",0.204344874405974
"186","stand.living=4","wife.age=1",0.260013577732519
"187","stand.living=4","wife.edu=2",0.0726408689748812
"188","stand.living=4","wife.edu=3",0.102511880515954
"189","stand.living=4","wife.edu=4",0.262050237610319
"190","stand.living=4","wife.religion=1",0.359131025118805
"191","stand.living=4","wife.working=0",0.131704005431093
"192","stand.living=4","wife.working=1",0.3326544467074
"193","wife.age=0","wife.edu=2",0.135777325186694
"194","wife.age=0","wife.edu=3",0.173794976238968
"195","wife.age=0","wife.edu=4",0.186693822131704
"196","wife.age=0","wife.religion=1",0.477936184657162
"197","wife.age=0","wife.working=0",0.127630685675492
"198","wife.age=0","wife.working=1",0.401900882552614
"199","wife.age=1","wife.edu=2",0.0909708078750849
"200","wife.age=1","wife.edu=3",0.104548540393754
"201","wife.age=1","wife.edu=4",0.205023761031908
"202","wife.age=1","wife.religion=1",0.372708757637475
"203","wife.age=1","wife.working=0",0.122878479293958
"204","wife.age=1","wife.working=1",0.347589952477936
"205","wife.edu=2","wife.religion=1",0.211812627291242
"206","wife.edu=2","wife.working=0",0.0509164969450102
"207","wife.edu=2","wife.working=1",0.175831636116768
"208","wife.edu=3","wife.religion=1",0.243041412084182
"209","wife.edu=3","wife.working=0",0.0604209097080788
"210","wife.edu=3","wife.working=1",0.217922606924644
"211","wife.edu=4","wife.religion=1",0.294636795655126
"212","wife.edu=4","wife.working=0",0.11541072640869
"213","wife.edu=4","wife.working=1",0.276306856754922
"214","wife.religion=1","wife.working=0",0.202308214528174
"215","wife.religion=1","wife.working=1",0.648336727766463
