"","item1","item2","item3","support"
"1","class=not_recom","finance=convenient","health=not_recom",0.166666666666667
"2","class=not_recom","finance=inconv","health=not_recom",0.166666666666667
"3","class=priority","finance=convenient","health=recommended",0.0958333333333333
"4","class=priority","finance=inconv","health=recommended",0.0902777777777778
"5","class=spec_prior","finance=inconv","health=priority",0.100925925925926
"6","class=spec_prior","finance=inconv","parents=great_pret",0.0844135802469136
"7","class=spec_prior","health=priority","parents=great_pret",0.0951388888888889
"8","finance=convenient","health=not_recom","housing=convenient",0.0555555555555556
"9","finance=convenient","health=not_recom","housing=critical",0.0555555555555556
"10","finance=convenient","health=not_recom","housing=less_conv",0.0555555555555556
"11","finance=convenient","health=not_recom","parents=great_pret",0.0555555555555556
"12","finance=convenient","health=not_recom","parents=pretentious",0.0555555555555556
"13","finance=convenient","health=not_recom","parents=usual",0.0555555555555556
"14","finance=convenient","health=not_recom","social=nonprob",0.0555555555555556
"15","finance=convenient","health=not_recom","social=problematic",0.0555555555555556
"16","finance=convenient","health=not_recom","social=slightly_prob",0.0555555555555556
"17","finance=convenient","health=priority","housing=convenient",0.0555555555555556
"18","finance=convenient","health=priority","housing=critical",0.0555555555555556
"19","finance=convenient","health=priority","housing=less_conv",0.0555555555555556
"20","finance=convenient","health=priority","parents=great_pret",0.0555555555555556
"21","finance=convenient","health=priority","parents=pretentious",0.0555555555555556
"22","finance=convenient","health=priority","parents=usual",0.0555555555555556
"23","finance=convenient","health=priority","social=nonprob",0.0555555555555556
"24","finance=convenient","health=priority","social=problematic",0.0555555555555556
"25","finance=convenient","health=priority","social=slightly_prob",0.0555555555555556
"26","finance=convenient","health=recommended","housing=convenient",0.0555555555555556
"27","finance=convenient","health=recommended","housing=critical",0.0555555555555556
"28","finance=convenient","health=recommended","housing=less_conv",0.0555555555555556
"29","finance=convenient","health=recommended","parents=great_pret",0.0555555555555556
"30","finance=convenient","health=recommended","parents=pretentious",0.0555555555555556
"31","finance=convenient","health=recommended","parents=usual",0.0555555555555556
"32","finance=convenient","health=recommended","social=nonprob",0.0555555555555556
"33","finance=convenient","health=recommended","social=problematic",0.0555555555555556
"34","finance=convenient","health=recommended","social=slightly_prob",0.0555555555555556
"35","finance=convenient","housing=convenient","parents=great_pret",0.0555555555555556
"36","finance=convenient","housing=convenient","parents=pretentious",0.0555555555555556
"37","finance=convenient","housing=convenient","parents=usual",0.0555555555555556
"38","finance=convenient","housing=convenient","social=nonprob",0.0555555555555556
"39","finance=convenient","housing=convenient","social=problematic",0.0555555555555556
"40","finance=convenient","housing=convenient","social=slightly_prob",0.0555555555555556
"41","finance=convenient","housing=critical","parents=great_pret",0.0555555555555556
"42","finance=convenient","housing=critical","parents=pretentious",0.0555555555555556
"43","finance=convenient","housing=critical","parents=usual",0.0555555555555556
"44","finance=convenient","housing=critical","social=nonprob",0.0555555555555556
"45","finance=convenient","housing=critical","social=problematic",0.0555555555555556
"46","finance=convenient","housing=critical","social=slightly_prob",0.0555555555555556
"47","finance=convenient","housing=less_conv","parents=great_pret",0.0555555555555556
"48","finance=convenient","housing=less_conv","parents=pretentious",0.0555555555555556
"49","finance=convenient","housing=less_conv","parents=usual",0.0555555555555556
"50","finance=convenient","housing=less_conv","social=nonprob",0.0555555555555556
"51","finance=convenient","housing=less_conv","social=problematic",0.0555555555555556
"52","finance=convenient","housing=less_conv","social=slightly_prob",0.0555555555555556
"53","finance=convenient","parents=great_pret","social=nonprob",0.0555555555555556
"54","finance=convenient","parents=great_pret","social=problematic",0.0555555555555556
"55","finance=convenient","parents=great_pret","social=slightly_prob",0.0555555555555556
"56","finance=convenient","parents=pretentious","social=nonprob",0.0555555555555556
"57","finance=convenient","parents=pretentious","social=problematic",0.0555555555555556
"58","finance=convenient","parents=pretentious","social=slightly_prob",0.0555555555555556
"59","finance=convenient","parents=usual","social=nonprob",0.0555555555555556
"60","finance=convenient","parents=usual","social=problematic",0.0555555555555556
"61","finance=convenient","parents=usual","social=slightly_prob",0.0555555555555556
"62","finance=inconv","health=not_recom","housing=convenient",0.0555555555555556
"63","finance=inconv","health=not_recom","housing=critical",0.0555555555555556
"64","finance=inconv","health=not_recom","housing=less_conv",0.0555555555555556
"65","finance=inconv","health=not_recom","parents=great_pret",0.0555555555555556
"66","finance=inconv","health=not_recom","parents=pretentious",0.0555555555555556
"67","finance=inconv","health=not_recom","parents=usual",0.0555555555555556
"68","finance=inconv","health=not_recom","social=nonprob",0.0555555555555556
"69","finance=inconv","health=not_recom","social=problematic",0.0555555555555556
"70","finance=inconv","health=not_recom","social=slightly_prob",0.0555555555555556
"71","finance=inconv","health=priority","housing=convenient",0.0555555555555556
"72","finance=inconv","health=priority","housing=critical",0.0555555555555556
"73","finance=inconv","health=priority","housing=less_conv",0.0555555555555556
"74","finance=inconv","health=priority","parents=great_pret",0.0555555555555556
"75","finance=inconv","health=priority","parents=pretentious",0.0555555555555556
"76","finance=inconv","health=priority","parents=usual",0.0555555555555556
"77","finance=inconv","health=priority","social=nonprob",0.0555555555555556
"78","finance=inconv","health=priority","social=problematic",0.0555555555555556
"79","finance=inconv","health=priority","social=slightly_prob",0.0555555555555556
"80","finance=inconv","health=recommended","housing=convenient",0.0555555555555556
"81","finance=inconv","health=recommended","housing=critical",0.0555555555555556
"82","finance=inconv","health=recommended","housing=less_conv",0.0555555555555556
"83","finance=inconv","health=recommended","parents=great_pret",0.0555555555555556
"84","finance=inconv","health=recommended","parents=pretentious",0.0555555555555556
"85","finance=inconv","health=recommended","parents=usual",0.0555555555555556
"86","finance=inconv","health=recommended","social=nonprob",0.0555555555555556
"87","finance=inconv","health=recommended","social=problematic",0.0555555555555556
"88","finance=inconv","health=recommended","social=slightly_prob",0.0555555555555556
