"","item1","item2","item3","support"
"1","buying=high","class=unacc","doors=2",0.0503472222222222
"2","buying=high","class=unacc","doors=3",0.046875
"3","buying=high","class=unacc","doors=4",0.0451388888888889
"4","buying=high","class=unacc","doors=5more",0.0451388888888889
"5","buying=high","class=unacc","lug_boot=big",0.0555555555555556
"6","buying=high","class=unacc","lug_boot=med",0.0607638888888889
"7","buying=high","class=unacc","lug_boot=small",0.0711805555555556
"8","buying=high","class=unacc","maint=high",0.0416666666666667
"9","buying=high","class=unacc","maint=low",0.0416666666666667
"10","buying=high","class=unacc","maint=med",0.0416666666666667
"11","buying=high","class=unacc","maint=vhigh",0.0625
"12","buying=high","class=unacc","persons=2",0.0833333333333333
"13","buying=high","class=unacc","persons=4",0.0520833333333333
"14","buying=high","class=unacc","persons=more",0.0520833333333333
"15","buying=high","class=unacc","safety=high",0.0434027777777778
"16","buying=high","class=unacc","safety=low",0.0833333333333333
"17","buying=high","class=unacc","safety=med",0.0607638888888889
"18","buying=low","class=unacc","doors=2",0.041087962962963
"19","buying=low","class=unacc","doors=3",0.0364583333333333
"20","buying=low","class=unacc","doors=4",0.0358796296296296
"21","buying=low","class=unacc","doors=5more",0.0358796296296296
"22","buying=low","class=unacc","lug_boot=big",0.0462962962962963
"23","buying=low","class=unacc","lug_boot=med",0.0480324074074074
"24","buying=low","class=unacc","lug_boot=small",0.0549768518518519
"25","buying=low","class=unacc","maint=high",0.0358796296296296
"26","buying=low","class=unacc","maint=low",0.0358796296296296
"27","buying=low","class=unacc","maint=med",0.0358796296296296
"28","buying=low","class=unacc","maint=vhigh",0.0416666666666667
"29","buying=low","class=unacc","persons=2",0.0833333333333333
"30","buying=low","class=unacc","persons=4",0.03125
"31","buying=low","class=unacc","persons=more",0.0347222222222222
"32","buying=low","class=unacc","safety=high",0.0300925925925926
"33","buying=low","class=unacc","safety=low",0.0833333333333333
"34","buying=low","class=unacc","safety=med",0.0358796296296296
"35","buying=med","class=unacc","doors=2",0.0428240740740741
"36","buying=med","class=unacc","doors=3",0.0381944444444444
"37","buying=med","class=unacc","doors=4",0.037037037037037
"38","buying=med","class=unacc","doors=5more",0.037037037037037
"39","buying=med","class=unacc","lug_boot=big",0.0462962962962963
"40","buying=med","class=unacc","lug_boot=med",0.0497685185185185
"41","buying=med","class=unacc","lug_boot=small",0.0590277777777778
"42","buying=med","class=unacc","maint=high",0.0416666666666667
"43","buying=med","class=unacc","maint=low",0.0358796296296296
"44","buying=med","class=unacc","maint=med",0.0358796296296296
"45","buying=med","class=unacc","maint=vhigh",0.0416666666666667
"46","buying=med","class=unacc","persons=2",0.0833333333333333
"47","buying=med","class=unacc","persons=4",0.0347222222222222
"48","buying=med","class=unacc","persons=more",0.037037037037037
"49","buying=med","class=unacc","safety=high",0.0300925925925926
"50","buying=med","class=unacc","safety=low",0.0833333333333333
"51","buying=med","class=unacc","safety=med",0.0416666666666667
"52","buying=vhigh","class=unacc","doors=2",0.0543981481481481
"53","buying=vhigh","class=unacc","doors=3",0.0520833333333333
"54","buying=vhigh","class=unacc","doors=4",0.0509259259259259
"55","buying=vhigh","class=unacc","doors=5more",0.0509259259259259
"56","buying=vhigh","class=unacc","lug_boot=big",0.0648148148148148
"57","buying=vhigh","class=unacc","lug_boot=med",0.068287037037037
"58","buying=vhigh","class=unacc","lug_boot=small",0.0752314814814815
"59","buying=vhigh","class=unacc","maint=high",0.0625
"60","buying=vhigh","class=unacc","maint=low",0.0416666666666667
"61","buying=vhigh","class=unacc","maint=med",0.0416666666666667
"62","buying=vhigh","class=unacc","maint=vhigh",0.0625
"63","buying=vhigh","class=unacc","persons=2",0.0833333333333333
"64","buying=vhigh","class=unacc","persons=4",0.0625
"65","buying=vhigh","class=unacc","persons=more",0.0625
"66","buying=vhigh","class=unacc","safety=high",0.056712962962963
"67","buying=vhigh","class=unacc","safety=low",0.0833333333333333
"68","buying=vhigh","class=unacc","safety=med",0.068287037037037
"69","class=acc","persons=4","safety=high",0.0625
"70","class=acc","persons=4","safety=low",0
"71","class=acc","persons=4","safety=med",0.0520833333333333
"72","class=acc","persons=more","safety=high",0.0555555555555556
"73","class=acc","persons=more","safety=low",0
"74","class=acc","persons=more","safety=med",0.0520833333333333
