"","item1","item2","item3","item4","support"
"1","class=not_recom","health=not_recom","housing=convenient","parents=great_pret",0.037037037037037
"2","class=not_recom","health=not_recom","housing=convenient","parents=pretentious",0.037037037037037
"3","class=not_recom","health=not_recom","housing=convenient","parents=usual",0.037037037037037
"4","class=not_recom","health=not_recom","housing=convenient","social=nonprob",0.037037037037037
"5","class=not_recom","health=not_recom","housing=convenient","social=problematic",0.037037037037037
"6","class=not_recom","health=not_recom","housing=convenient","social=slightly_prob",0.037037037037037
"7","class=not_recom","health=not_recom","housing=critical","parents=great_pret",0.037037037037037
"8","class=not_recom","health=not_recom","housing=critical","parents=pretentious",0.037037037037037
"9","class=not_recom","health=not_recom","housing=critical","parents=usual",0.037037037037037
"10","class=not_recom","health=not_recom","housing=critical","social=nonprob",0.037037037037037
"11","class=not_recom","health=not_recom","housing=critical","social=problematic",0.037037037037037
"12","class=not_recom","health=not_recom","housing=critical","social=slightly_prob",0.037037037037037
"13","class=not_recom","health=not_recom","housing=less_conv","parents=great_pret",0.037037037037037
"14","class=not_recom","health=not_recom","housing=less_conv","parents=pretentious",0.037037037037037
"15","class=not_recom","health=not_recom","housing=less_conv","parents=usual",0.037037037037037
"16","class=not_recom","health=not_recom","housing=less_conv","social=nonprob",0.037037037037037
"17","class=not_recom","health=not_recom","housing=less_conv","social=problematic",0.037037037037037
"18","class=not_recom","health=not_recom","housing=less_conv","social=slightly_prob",0.037037037037037
"19","class=not_recom","health=not_recom","parents=great_pret","social=nonprob",0.037037037037037
"20","class=not_recom","health=not_recom","parents=great_pret","social=problematic",0.037037037037037
"21","class=not_recom","health=not_recom","parents=great_pret","social=slightly_prob",0.037037037037037
"22","class=not_recom","health=not_recom","parents=pretentious","social=nonprob",0.037037037037037
"23","class=not_recom","health=not_recom","parents=pretentious","social=problematic",0.037037037037037
"24","class=not_recom","health=not_recom","parents=pretentious","social=slightly_prob",0.037037037037037
"25","class=not_recom","health=not_recom","parents=usual","social=nonprob",0.037037037037037
"26","class=not_recom","health=not_recom","parents=usual","social=problematic",0.037037037037037
"27","class=not_recom","health=not_recom","parents=usual","social=slightly_prob",0.037037037037037
