"","rules","support","lift"
"1","children=0 => wife.age=0","0.429056347589952","1.31443578447984"
"2","wife.age=0 => children=0","0.429056347589952","1.31443578447984"
"3","children=0,media.expo=0 => wife.age=0","0.410726408689749","1.32851073345259"
"4","wife.age=0 => children=0,media.expo=0","0.410726408689749","1.32851073345259"
"5","media.expo=0,wife.age=0 => children=0","0.410726408689749","1.32272136267024"
"6","children=0 => media.expo=0,wife.age=0","0.410726408689749","1.32272136267024"
"7","children=0,wife.religion=1 => wife.age=0","0.382892057026477","1.40885225885226"
"8","wife.age=0 => children=0,wife.religion=1","0.382892057026477","1.40885225885226"
"9","wife.age=0,wife.religion=1 => children=0","0.382892057026477","1.29964081898278"
"10","children=0 => wife.age=0,wife.religion=1","0.382892057026477","1.29964081898278"
"11","husband.edu=4 => wife.edu=4","0.369314324507807","1.54477823424063"
"12","wife.edu=4 => husband.edu=4","0.369314324507807","1.54477823424063"
"13","husband.edu=4,media.expo=0 => wife.edu=4","0.365241004752206","1.57323994830472"
"14","wife.edu=4 => husband.edu=4,media.expo=0","0.365241004752206","1.57323994830472"
"15","media.expo=0,wife.edu=4 => husband.edu=4","0.365241004752206","1.54379355150401"
"16","husband.edu=4 => media.expo=0,wife.edu=4","0.365241004752206","1.54379355150401"
"17","children=0,media.expo=0,wife.religion=1 => wife.age=0","0.364562118126273","1.42430315471046"
"18","wife.age=0 => children=0,media.expo=0,wife.religion=1","0.364562118126273","1.42430315471046"
"19","children=0,wife.religion=1 => media.expo=0,wife.age=0","0.364562118126273","1.41010460788089"
"20","media.expo=0,wife.age=0 => children=0,wife.religion=1","0.364562118126273","1.41010460788089"
"21","media.expo=0,wife.age=0,wife.religion=1 => children=0","0.364562118126273","1.30802774139779"
"22","children=0 => media.expo=0,wife.age=0,wife.religion=1","0.364562118126273","1.30802774139779"
"23","children=0,media.expo=0 => wife.age=0,wife.religion=1","0.364562118126273","1.30648949524313"
"24","wife.age=0,wife.religion=1 => children=0,media.expo=0","0.364562118126273","1.30648949524313"
"25","husband.edu=4,media.expo=0 => stand.living=4","0.346232179226069","1.25806354373907"
"26","stand.living=4 => husband.edu=4,media.expo=0","0.346232179226069","1.25806354373907"
"27","media.expo=0,stand.living=4 => husband.edu=4","0.346232179226069","1.25469741153835"
"28","husband.edu=4 => media.expo=0,stand.living=4","0.346232179226069","1.25469741153835"
"29","children=0,wife.working=1 => wife.age=0","0.319755600814664","1.34971985525855"
"30","wife.age=0 => children=0,wife.working=1","0.319755600814664","1.34971985525855"
"31","wife.age=0,wife.working=1 => children=0","0.319755600814664","1.29067262471723"
"32","children=0 => wife.age=0,wife.working=1","0.319755600814664","1.29067262471723"
"33","children=0,media.expo=0,wife.working=1 => wife.age=0","0.306177868295995","1.36271384615385"
"34","wife.age=0 => children=0,media.expo=0,wife.working=1","0.306177868295995","1.36271384615385"
"35","children=0,wife.working=1 => media.expo=0,wife.age=0","0.306177868295995","1.35859486520866"
"36","media.expo=0,wife.age=0 => children=0,wife.working=1","0.306177868295995","1.35859486520866"
"37","children=0,media.expo=0 => wife.age=0,wife.working=1","0.306177868295995","1.3048456159648"
"38","wife.age=0,wife.working=1 => children=0,media.expo=0","0.306177868295995","1.3048456159648"
"39","media.expo=0,wife.age=0,wife.working=1 => children=0","0.306177868295995","1.30415910857735"
"40","children=0 => media.expo=0,wife.age=0,wife.working=1","0.306177868295995","1.30415910857735"
"41","children=0,wife.religion=1,wife.working=1 => wife.age=0","0.289884589273591","1.44252786569423"
"42","wife.age=0 => children=0,wife.religion=1,wife.working=1","0.289884589273591","1.44252786569423"
"43","children=0,wife.religion=1 => wife.age=0,wife.working=1","0.289884589273591","1.40535848348348"
"44","wife.age=0,wife.working=1 => children=0,wife.religion=1","0.289884589273591","1.40535848348348"
"45","children=0,wife.working=1 => wife.age=0,wife.religion=1","0.289884589273591","1.35572794523383"
"46","wife.age=0,wife.religion=1 => children=0,wife.working=1","0.289884589273591","1.35572794523383"
"47","wife.age=0,wife.religion=1,wife.working=1 => children=0","0.289884589273591","1.28040543291506"
"48","children=0 => wife.age=0,wife.religion=1,wife.working=1","0.289884589273591","1.28040543291506"
"49","children=1 => wife.age=1","0.283095723014257","1.56876221124009"
"50","wife.age=1 => children=1","0.283095723014257","1.56876221124009"
"51","husband.edu=4,wife.age=0 => children=0","0.277664630006789","1.3968397866914"
"52","children=0 => husband.edu=4,wife.age=0","0.277664630006789","1.3968397866914"
"53","children=0,husband.edu=4 => wife.age=0","0.277664630006789","1.27455572480325"
"54","wife.age=0 => children=0,husband.edu=4","0.277664630006789","1.27455572480325"
"55","children=0,media.expo=0,wife.religion=1,wife.working=1 => wife.age=0","0.276306856754922","1.46122404211758"
"56","wife.age=0 => children=0,media.expo=0,wife.religion=1,wife.working=1","0.276306856754922","1.46122404211758"
"57","children=0,wife.religion=1,wife.working=1 => media.expo=0,wife.age=0","0.276306856754922","1.44537800944119"
"58","media.expo=0,wife.age=0 => children=0,wife.religion=1,wife.working=1","0.276306856754922","1.44537800944119"
"59","children=0,media.expo=0,wife.religion=1 => wife.age=0,wife.working=1","0.276306856754922","1.42231390449438"
"60","wife.age=0,wife.working=1 => children=0,media.expo=0,wife.religion=1","0.276306856754922","1.42231390449438"
"61","media.expo=0,wife.age=0,wife.working=1 => children=0,wife.religion=1","0.276306856754922","1.41355431061313"
"62","children=0,wife.religion=1 => media.expo=0,wife.age=0,wife.working=1","0.276306856754922","1.41355431061313"
"63","media.expo=0,wife.age=0,wife.religion=1 => children=0,wife.working=1","0.276306856754922","1.36595852301467"
"64","children=0,wife.working=1 => media.expo=0,wife.age=0,wife.religion=1","0.276306856754922","1.36595852301467"
"65","children=0,media.expo=0,wife.working=1 => wife.age=0,wife.religion=1","0.276306856754922","1.362525"
"66","wife.age=0,wife.religion=1 => children=0,media.expo=0,wife.working=1","0.276306856754922","1.362525"
"67","media.expo=0,wife.age=0,wife.religion=1,wife.working=1 => children=0","0.276306856754922","1.29461648095362"
"68","children=0 => media.expo=0,wife.age=0,wife.religion=1,wife.working=1","0.276306856754922","1.29461648095362"
"69","wife.age=0,wife.religion=1,wife.working=1 => children=0,media.expo=0","0.276306856754922","1.28855048789924"
"70","children=0,media.expo=0 => wife.age=0,wife.religion=1,wife.working=1","0.276306856754922","1.28855048789924"
"71","wife.edu=4,wife.religion=1 => husband.edu=4","0.274949083503055","1.52900303973181"
"72","husband.edu=4 => wife.edu=4,wife.religion=1","0.274949083503055","1.52900303973181"
"73","husband.edu=4,wife.religion=1 => wife.edu=4","0.274949083503055","1.44400578991702"
"74","wife.edu=4 => husband.edu=4,wife.religion=1","0.274949083503055","1.44400578991702"
"75","husband.edu=4,media.expo=0 => wife.edu=4,wife.religion=1","0.272233536999321","1.55898934232822"
"76","wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.272233536999321","1.55898934232822"
"77","media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.272233536999321","1.52798458235248"
"78","husband.edu=4 => media.expo=0,wife.edu=4,wife.religion=1","0.272233536999321","1.52798458235248"
"79","husband.edu=4,media.expo=0,wife.religion=1 => wife.edu=4","0.272233536999321","1.47294490231039"
"80","wife.edu=4 => husband.edu=4,media.expo=0,wife.religion=1","0.272233536999321","1.47294490231039"
"81","husband.edu=4,wife.religion=1 => media.expo=0,wife.edu=4","0.272233536999321","1.44476758406794"
"82","media.expo=0,wife.edu=4 => husband.edu=4,wife.religion=1","0.272233536999321","1.44476758406794"
"83","children=0,media.expo=0 => husband.edu=4,wife.age=0","0.271554650373388","1.44235006119951"
"84","husband.edu=4,wife.age=0 => children=0,media.expo=0","0.271554650373388","1.44235006119951"
"85","husband.edu=4,media.expo=0,wife.age=0 => children=0","0.271554650373388","1.40150902465248"
"86","children=0 => husband.edu=4,media.expo=0,wife.age=0","0.271554650373388","1.40150902465248"
"87","children=0,husband.edu=4 => media.expo=0,wife.age=0","0.271554650373388","1.31034666808999"
"88","media.expo=0,wife.age=0 => children=0,husband.edu=4","0.271554650373388","1.31034666808999"
"89","children=0,husband.edu=4,media.expo=0 => wife.age=0","0.271554650373388","1.27598752598753"
"90","wife.age=0 => children=0,husband.edu=4,media.expo=0","0.271554650373388","1.27598752598753"
"91","husband.edu=4 => husband.occu=1","0.270875763747454","1.49944127521915"
"92","husband.occu=1 => husband.edu=4","0.270875763747454","1.49944127521915"
"93","husband.occu=1,media.expo=0 => husband.edu=4","0.263408010862186","1.50291498039587"
"94","husband.edu=4 => husband.occu=1,media.expo=0","0.263408010862186","1.50291498039587"
"95","husband.edu=4,media.expo=0 => husband.occu=1","0.263408010862186","1.50152905198777"
