"","rules","support","lift"
"1","children=0,wife.religion=1 => wife.age=0","0.382892057026477","1.40885225885226"
"2","wife.age=0 => children=0,wife.religion=1","0.382892057026477","1.40885225885226"
"3","husband.edu=4 => wife.edu=4","0.369314324507807","1.54477823424063"
"4","wife.edu=4 => husband.edu=4","0.369314324507807","1.54477823424063"
"5","husband.edu=4,media.expo=0 => wife.edu=4","0.365241004752206","1.57323994830472"
"6","wife.edu=4 => husband.edu=4,media.expo=0","0.365241004752206","1.57323994830472"
"7","media.expo=0,wife.edu=4 => husband.edu=4","0.365241004752206","1.54379355150401"
"8","husband.edu=4 => media.expo=0,wife.edu=4","0.365241004752206","1.54379355150401"
"9","children=0,media.expo=0,wife.religion=1 => wife.age=0","0.364562118126273","1.42430315471046"
"10","wife.age=0 => children=0,media.expo=0,wife.religion=1","0.364562118126273","1.42430315471046"
"11","children=0,wife.religion=1 => media.expo=0,wife.age=0","0.364562118126273","1.41010460788089"
"12","media.expo=0,wife.age=0 => children=0,wife.religion=1","0.364562118126273","1.41010460788089"
"13","children=0,wife.religion=1,wife.working=1 => wife.age=0","0.289884589273591","1.44252786569423"
"14","wife.age=0 => children=0,wife.religion=1,wife.working=1","0.289884589273591","1.44252786569423"
"15","children=0,wife.religion=1 => wife.age=0,wife.working=1","0.289884589273591","1.40535848348348"
"16","wife.age=0,wife.working=1 => children=0,wife.religion=1","0.289884589273591","1.40535848348348"
"17","children=1 => wife.age=1","0.283095723014257","1.56876221124009"
"18","wife.age=1 => children=1","0.283095723014257","1.56876221124009"
"19","wife.edu=4,wife.religion=1 => husband.edu=4","0.274949083503055","1.52900303973181"
"20","husband.edu=4 => wife.edu=4,wife.religion=1","0.274949083503055","1.52900303973181"
"21","husband.edu=4,wife.religion=1 => wife.edu=4","0.274949083503055","1.44400578991702"
"22","wife.edu=4 => husband.edu=4,wife.religion=1","0.274949083503055","1.44400578991702"
"23","husband.edu=4,media.expo=0 => wife.edu=4,wife.religion=1","0.272233536999321","1.55898934232822"
"24","wife.edu=4,wife.religion=1 => husband.edu=4,media.expo=0","0.272233536999321","1.55898934232822"
"25","media.expo=0,wife.edu=4,wife.religion=1 => husband.edu=4","0.272233536999321","1.52798458235248"
"26","husband.edu=4 => media.expo=0,wife.edu=4,wife.religion=1","0.272233536999321","1.52798458235248"
"27","husband.edu=4,media.expo=0,wife.religion=1 => wife.edu=4","0.272233536999321","1.47294490231039"
"28","wife.edu=4 => husband.edu=4,media.expo=0,wife.religion=1","0.272233536999321","1.47294490231039"
"29","husband.edu=4,wife.religion=1 => media.expo=0,wife.edu=4","0.272233536999321","1.44476758406794"
"30","media.expo=0,wife.edu=4 => husband.edu=4,wife.religion=1","0.272233536999321","1.44476758406794"
"31","children=0,media.expo=0 => husband.edu=4,wife.age=0","0.271554650373388","1.44235006119951"
"32","husband.edu=4,wife.age=0 => children=0,media.expo=0","0.271554650373388","1.44235006119951"
"33","husband.edu=4,media.expo=0,wife.age=0 => children=0","0.271554650373388","1.40150902465248"
"34","children=0 => husband.edu=4,media.expo=0,wife.age=0","0.271554650373388","1.40150902465248"
"35","husband.edu=4 => husband.occu=1","0.270875763747454","1.49944127521915"
"36","husband.occu=1 => husband.edu=4","0.270875763747454","1.49944127521915"
"37","husband.occu=1,media.expo=0 => husband.edu=4","0.263408010862186","1.50291498039587"
"38","husband.edu=4 => husband.occu=1,media.expo=0","0.263408010862186","1.50291498039587"
"39","husband.edu=4,media.expo=0 => husband.occu=1","0.263408010862186","1.50152905198777"
"40","husband.occu=1 => husband.edu=4,media.expo=0","0.263408010862186","1.50152905198777"
"41","stand.living=4 => wife.edu=4","0.262050237610319","1.44064884915929"
"42","wife.edu=4 => stand.living=4","0.262050237610319","1.44064884915929"
"43","wife.edu=4,wife.working=1 => husband.edu=4","0.260692464358452","1.54589456480446"
"44","husband.edu=4 => wife.edu=4,wife.working=1","0.260692464358452","1.54589456480446"
"45","media.expo=0,stand.living=4 => wife.edu=4","0.260692464358452","1.47191905944072"
"46","wife.edu=4 => media.expo=0,stand.living=4","0.260692464358452","1.47191905944072"
"47","husband.edu=4,wife.working=1 => wife.edu=4","0.260692464358452","1.45877692498143"
"48","wife.edu=4 => husband.edu=4,wife.working=1","0.260692464358452","1.45877692498143"
"49","media.expo=0,wife.edu=4 => stand.living=4","0.260692464358452","1.44824407779519"
"50","stand.living=4 => media.expo=0,wife.edu=4","0.260692464358452","1.44824407779519"
"51","children=0,husband.edu=4 => wife.edu=4","0.259334691106585","1.60922834051169"
"52","wife.edu=4 => children=0,husband.edu=4","0.259334691106585","1.60922834051169"
"53","children=0,wife.edu=4 => husband.edu=4","0.259334691106585","1.56867697608872"
"54","husband.edu=4 => children=0,wife.edu=4","0.259334691106585","1.56867697608872"
"55","husband.edu=4,media.expo=0 => wife.edu=4,wife.working=1","0.257976917854718","1.57535229700178"
"56","wife.edu=4,wife.working=1 => husband.edu=4,media.expo=0","0.257976917854718","1.57535229700178"
"57","media.expo=0,wife.edu=4,wife.working=1 => husband.edu=4","0.257976917854718","1.54497553112502"
"58","husband.edu=4 => media.expo=0,wife.edu=4,wife.working=1","0.257976917854718","1.54497553112502"
"59","husband.edu=4,media.expo=0,wife.working=1 => wife.edu=4","0.257976917854718","1.48558446418477"
"60","wife.edu=4 => husband.edu=4,media.expo=0,wife.working=1","0.257976917854718","1.48558446418477"
"61","husband.edu=4,wife.working=1 => media.expo=0,wife.edu=4","0.257976917854718","1.45875031273455"
"62","media.expo=0,wife.edu=4 => husband.edu=4,wife.working=1","0.257976917854718","1.45875031273455"
"63","children=0,husband.edu=4,media.expo=0 => wife.edu=4","0.256619144602851","1.63003536465408"
"64","wife.edu=4 => children=0,husband.edu=4,media.expo=0","0.256619144602851","1.63003536465408"
"65","children=0,husband.edu=4 => media.expo=0,wife.edu=4","0.256619144602851","1.60911029807009"
"66","media.expo=0,wife.edu=4 => children=0,husband.edu=4","0.256619144602851","1.60911029807009"
"67","children=0,wife.edu=4 => husband.edu=4,media.expo=0","0.256619144602851","1.59848073792729"
"68","husband.edu=4,media.expo=0 => children=0,wife.edu=4","0.256619144602851","1.59848073792729"
"69","children=0,media.expo=0,wife.edu=4 => husband.edu=4","0.256619144602851","1.5679700370313"
"70","husband.edu=4 => children=0,media.expo=0,wife.edu=4","0.256619144602851","1.5679700370313"
"71","husband.edu=4,stand.living=4 => wife.edu=4","0.253903598099117","1.83609518730836"
