"","item1","item2","item3","support"
"1","buying=high","class=unacc","doors=2",0.0503472222222222
"2","buying=high","class=unacc","doors=3",0.046875
"3","buying=high","class=unacc","doors=4",0.0451388888888889
"4","buying=high","class=unacc","doors=5more",0.0451388888888889
"5","buying=high","class=unacc","lug_boot=big",0.0555555555555556
"6","buying=high","class=unacc","lug_boot=med",0.0607638888888889
"7","buying=high","class=unacc","lug_boot=small",0.0711805555555556
"8","buying=high","class=unacc","maint=high",0.0416666666666667
"9","buying=high","class=unacc","maint=low",0.0416666666666667
"10","buying=high","class=unacc","maint=med",0.0416666666666667
"11","buying=high","class=unacc","maint=vhigh",0.0625
"12","buying=high","class=unacc","persons=2",0.0833333333333333
"13","buying=high","class=unacc","persons=4",0.0520833333333333
"14","buying=high","class=unacc","persons=more",0.0520833333333333
"15","buying=high","class=unacc","safety=high",0.0434027777777778
"16","buying=high","class=unacc","safety=low",0.0833333333333333
"17","buying=high","class=unacc","safety=med",0.0607638888888889
"18","buying=med","class=unacc","doors=2",0.0428240740740741
"19","buying=med","class=unacc","doors=3",0.0381944444444444
"20","buying=med","class=unacc","doors=4",0.037037037037037
"21","buying=med","class=unacc","doors=5more",0.037037037037037
"22","buying=med","class=unacc","lug_boot=big",0.0462962962962963
"23","buying=med","class=unacc","lug_boot=med",0.0497685185185185
"24","buying=med","class=unacc","lug_boot=small",0.0590277777777778
"25","buying=med","class=unacc","maint=high",0.0416666666666667
"26","buying=med","class=unacc","maint=low",0.0358796296296296
"27","buying=med","class=unacc","maint=med",0.0358796296296296
"28","buying=med","class=unacc","maint=vhigh",0.0416666666666667
"29","buying=med","class=unacc","persons=2",0.0833333333333333
"30","buying=med","class=unacc","persons=4",0.0347222222222222
"31","buying=med","class=unacc","persons=more",0.037037037037037
"32","buying=med","class=unacc","safety=high",0.0300925925925926
"33","buying=med","class=unacc","safety=low",0.0833333333333333
"34","buying=med","class=unacc","safety=med",0.0416666666666667
"35","buying=vhigh","class=unacc","doors=2",0.0543981481481481
"36","buying=vhigh","class=unacc","doors=3",0.0520833333333333
"37","buying=vhigh","class=unacc","doors=4",0.0509259259259259
"38","buying=vhigh","class=unacc","doors=5more",0.0509259259259259
"39","buying=vhigh","class=unacc","lug_boot=big",0.0648148148148148
"40","buying=vhigh","class=unacc","lug_boot=med",0.068287037037037
"41","buying=vhigh","class=unacc","lug_boot=small",0.0752314814814815
"42","buying=vhigh","class=unacc","maint=high",0.0625
"43","buying=vhigh","class=unacc","maint=low",0.0416666666666667
"44","buying=vhigh","class=unacc","maint=med",0.0416666666666667
"45","buying=vhigh","class=unacc","maint=vhigh",0.0625
"46","buying=vhigh","class=unacc","persons=2",0.0833333333333333
"47","buying=vhigh","class=unacc","persons=4",0.0625
"48","buying=vhigh","class=unacc","persons=more",0.0625
"49","buying=vhigh","class=unacc","safety=high",0.056712962962963
"50","buying=vhigh","class=unacc","safety=low",0.0833333333333333
"51","buying=vhigh","class=unacc","safety=med",0.068287037037037
"52","class=unacc","doors=2","lug_boot=big",0.0532407407407407
"53","class=unacc","doors=2","lug_boot=med",0.0625
"54","class=unacc","doors=2","lug_boot=small",0.0729166666666667
"55","class=unacc","doors=2","maint=high",0.0486111111111111
"56","class=unacc","doors=2","maint=low",0.0428240740740741
"57","class=unacc","doors=2","maint=med",0.0428240740740741
"58","class=unacc","doors=2","maint=vhigh",0.0543981481481481
"59","class=unacc","doors=2","persons=2",0.0833333333333333
"60","class=unacc","doors=2","persons=4",0.0474537037037037
"61","class=unacc","doors=2","persons=more",0.0578703703703704
"62","class=unacc","doors=2","safety=high",0.0457175925925926
"63","class=unacc","doors=2","safety=low",0.0833333333333333
"64","class=unacc","doors=2","safety=med",0.0596064814814815
"65","class=unacc","doors=3","lug_boot=big",0.0532407407407407
"66","class=unacc","doors=3","lug_boot=med",0.0578703703703704
"67","class=unacc","doors=3","lug_boot=small",0.0625
"68","class=unacc","doors=3","maint=high",0.0451388888888889
"69","class=unacc","doors=3","maint=low",0.0381944444444444
"70","class=unacc","doors=3","maint=med",0.0381944444444444
"71","class=unacc","doors=3","maint=vhigh",0.0520833333333333
"72","class=unacc","doors=3","persons=2",0.0833333333333333
"73","class=unacc","doors=3","persons=4",0.0474537037037037
