"","item1","item2","item3","support"
"1","children=0","contraceptive.method=1","husband.edu=4",0.175152749490835
"2","children=0","contraceptive.method=1","husband.occu=3",0.119484046164291
"3","children=0","contraceptive.method=1","media.expo=0",0.26612355736592
"4","children=0","contraceptive.method=1","stand.living=4",0.122878479293958
"5","children=0","contraceptive.method=1","wife.age=0",0.186693822131704
"6","children=0","contraceptive.method=1","wife.edu=4",0.0977596741344195
"7","children=0","contraceptive.method=1","wife.religion=1",0.246435845213849
"8","children=0","contraceptive.method=1","wife.working=1",0.19755600814664
"9","children=0","contraceptive.method=3","husband.edu=4",0.135777325186694
"10","children=0","contraceptive.method=3","husband.occu=3",0.0991174473862865
"11","children=0","contraceptive.method=3","media.expo=0",0.202987101154107
"12","children=0","contraceptive.method=3","stand.living=4",0.0950441276306857
"13","children=0","contraceptive.method=3","wife.age=0",0.1683638832315
"14","children=0","contraceptive.method=3","wife.edu=4",0.0957230142566191
"15","children=0","contraceptive.method=3","wife.religion=1",0.177868295994569
"16","children=0","contraceptive.method=3","wife.working=1",0.169042769857434
"17","children=0","husband.edu=4","husband.occu=3",0.132382892057026
"18","children=0","husband.edu=4","media.expo=0",0.401900882552614
"19","children=0","husband.edu=4","stand.living=4",0.233536999321113
"20","children=0","husband.edu=4","wife.age=0",0.277664630006789
"21","children=0","husband.edu=4","wife.edu=4",0.259334691106585
"22","children=0","husband.edu=4","wife.religion=1",0.323828920570265
"23","children=0","husband.edu=4","wife.working=1",0.295315682281059
"24","children=0","husband.occu=3","media.expo=0",0.233536999321113
"25","children=0","husband.occu=3","stand.living=4",0.0814663951120163
"26","children=0","husband.occu=3","wife.age=0",0.191446028513238
"27","children=0","husband.occu=3","wife.edu=4",0.06653088934148
"28","children=0","husband.occu=3","wife.religion=1",0.21724372029871
"29","children=0","husband.occu=3","wife.working=1",0.189409368635438
"30","children=0","media.expo=0","stand.living=4",0.283095723014257
"31","children=0","media.expo=0","wife.age=0",0.410726408689749
"32","children=0","media.expo=0","wife.edu=4",0.26816021724372
"33","children=0","media.expo=0","wife.religion=1",0.48336727766463
"34","children=0","media.expo=0","wife.working=1",0.424304141208418
"35","children=0","stand.living=4","wife.age=0",0.169721656483367
"36","children=0","stand.living=4","wife.edu=4",0.175831636116768
"37","children=0","stand.living=4","wife.religion=1",0.21724372029871
"38","children=0","stand.living=4","wife.working=1",0.19755600814664
"39","children=0","wife.age=0","wife.edu=4",0.169042769857434
"40","children=0","wife.age=0","wife.religion=1",0.382892057026477
"41","children=0","wife.age=0","wife.working=1",0.319755600814664
"42","children=0","wife.edu=4","wife.religion=1",0.200271554650373
"43","children=0","wife.edu=4","wife.working=1",0.181262729124236
"44","children=0","wife.religion=1","wife.working=1",0.379497623896809
"45","children=1","media.expo=0","wife.age=1",0.249151391717583
"46","children=1","media.expo=0","wife.religion=1",0.298710115410726
"47","children=1","media.expo=0","wife.working=1",0.269517990495587
"48","children=1","wife.age=1","wife.religion=1",0.242362525458248
"49","children=1","wife.age=1","wife.working=1",0.219959266802444
"50","children=1","wife.religion=1","wife.working=1",0.268839103869654
"51","contraceptive.method=1","husband.edu=4","media.expo=0",0.220638153428377
"52","contraceptive.method=1","husband.edu=4","wife.age=0",0.13102511880516
"53","contraceptive.method=1","husband.edu=4","wife.age=1",0.098438560760353
"54","contraceptive.method=1","husband.edu=4","wife.religion=1",0.188730482009504
"55","contraceptive.method=1","husband.edu=4","wife.working=1",0.165648336727766
"56","contraceptive.method=1","media.expo=0","wife.age=0",0.202987101154107
"57","contraceptive.method=1","media.expo=0","wife.age=1",0.173794976238968
"58","contraceptive.method=1","media.expo=0","wife.religion=1",0.328581126951799
"59","contraceptive.method=1","media.expo=0","wife.working=1",0.273591310251188
"60","contraceptive.method=1","wife.age=0","wife.religion=1",0.19755600814664
"61","contraceptive.method=1","wife.age=0","wife.working=1",0.155465037338764
"62","contraceptive.method=1","wife.age=1","wife.religion=1",0.178547182620502
"63","contraceptive.method=1","wife.age=1","wife.working=1",0.156143923964698
"64","contraceptive.method=1","wife.religion=1","wife.working=1",0.276306856754922
"65","contraceptive.method=3","husband.edu=4","media.expo=0",0.20162932790224
"66","contraceptive.method=3","husband.edu=4","wife.age=0",0.123557365919891
"67","contraceptive.method=3","husband.edu=4","wife.religion=1",0.170400543109301
"68","contraceptive.method=3","husband.edu=4","wife.working=1",0.162253903598099
"69","contraceptive.method=3","media.expo=0","wife.age=0",0.214528173794976
"70","contraceptive.method=3","media.expo=0","wife.religion=1",0.285132382892057
"71","contraceptive.method=3","media.expo=0","wife.working=1",0.258655804480652
"72","contraceptive.method=3","wife.age=0","wife.religion=1",0.204344874405974
"73","contraceptive.method=3","wife.age=0","wife.working=1",0.182620502376103
"74","contraceptive.method=3","wife.religion=1","wife.working=1",0.241004752206382
"75","husband.edu=3","media.expo=0","wife.religion=1",0.204344874405974
"76","husband.edu=4","husband.occu=1","media.expo=0",0.263408010862186
"77","husband.edu=4","husband.occu=1","stand.living=4",0.189409368635438
"78","husband.edu=4","husband.occu=1","wife.age=0",0.120841819416158
"79","husband.edu=4","husband.occu=1","wife.age=1",0.150033944331297
"80","husband.edu=4","husband.occu=1","wife.edu=4",0.207060420909708
"81","husband.edu=4","husband.occu=1","wife.religion=1",0.223353699932111
"82","husband.edu=4","husband.occu=1","wife.working=1",0.200271554650373
"83","husband.edu=4","media.expo=0","stand.living=4",0.346232179226069
"84","husband.edu=4","media.expo=0","wife.age=0",0.314324507807196
"85","husband.edu=4","media.expo=0","wife.age=1",0.278343516632722
"86","husband.edu=4","media.expo=0","wife.edu=4",0.365241004752206
"87","husband.edu=4","media.expo=0","wife.religion=1",0.471826205023761
"88","husband.edu=4","media.expo=0","wife.working=1",0.443312966734555
"89","husband.edu=4","stand.living=4","wife.age=0",0.154107264086897
"90","husband.edu=4","stand.living=4","wife.age=1",0.198913781398506
"91","husband.edu=4","stand.living=4","wife.edu=4",0.253903598099117
"92","husband.edu=4","stand.living=4","wife.religion=1",0.261371350984386
"93","husband.edu=4","stand.living=4","wife.working=1",0.251866938221317
"94","husband.edu=4","wife.age=0","wife.edu=4",0.175831636116768
"95","husband.edu=4","wife.age=0","wife.religion=1",0.277664630006789
