"","rules","support","lift"
"1","class=unacc => persons=2","0.333333333333333","1.42809917355372"
"2","persons=2 => class=unacc","0.333333333333333","1.42809917355372"
"3","class=unacc => safety=low","0.333333333333333","1.42809917355372"
"4","safety=low => class=unacc","0.333333333333333","1.42809917355372"
"5","class=unacc => lug_boot=small","0.260416666666667","1.11570247933884"
"6","lug_boot=small => class=unacc","0.260416666666667","1.11570247933884"
"7","buying=vhigh => class=unacc","0.208333333333333","1.1900826446281"
"8","class=unacc => buying=vhigh","0.208333333333333","1.1900826446281"
"9","class=unacc => maint=vhigh","0.208333333333333","1.1900826446281"
"10","maint=vhigh => class=unacc","0.208333333333333","1.1900826446281"
