"","rules","support","lift"
"1","class=unacc => persons=2","0.333333333333333","1.42809917355372"
"2","persons=2 => class=unacc","0.333333333333333","1.42809917355372"
"3","class=unacc => safety=low","0.333333333333333","1.42809917355372"
"4","safety=low => class=unacc","0.333333333333333","1.42809917355372"
"5","class=acc => safety=high","0.118055555555556","1.59375"
"6","safety=high => class=acc","0.118055555555556","1.59375"
"7","class=acc => persons=4","0.114583333333333","1.546875"
"8","persons=4 => class=acc","0.114583333333333","1.546875"
"9","class=unacc,safety=high => persons=2","0.111111111111111","2.07942238267148"
"10","persons=2 => class=unacc,safety=high","0.111111111111111","2.07942238267148"
"11","class=unacc,persons=4 => safety=low","0.111111111111111","1.84615384615385"
"12","safety=low => class=unacc,persons=4","0.111111111111111","1.84615384615385"
"13","class=unacc,persons=more => safety=low","0.111111111111111","1.7888198757764"
"14","safety=low => class=unacc,persons=more","0.111111111111111","1.7888198757764"
"15","class=unacc,safety=med => persons=2","0.111111111111111","1.61344537815126"
"16","persons=2 => class=unacc,safety=med","0.111111111111111","1.61344537815126"
"17","class=unacc,lug_boot=big => persons=2","0.111111111111111","1.56521739130435"
"18","persons=2 => class=unacc,lug_boot=big","0.111111111111111","1.56521739130435"
"19","class=unacc,lug_boot=big => safety=low","0.111111111111111","1.56521739130435"
"20","safety=low => class=unacc,lug_boot=big","0.111111111111111","1.56521739130435"
"21","class=unacc,lug_boot=med => persons=2","0.111111111111111","1.46938775510204"
"22","persons=2 => class=unacc,lug_boot=med","0.111111111111111","1.46938775510204"
"23","class=unacc,lug_boot=med => safety=low","0.111111111111111","1.46938775510204"
"24","safety=low => class=unacc,lug_boot=med","0.111111111111111","1.46938775510204"
"25","lug_boot=big,persons=2 => class=unacc","0.111111111111111","1.42809917355372"
"26","class=unacc => lug_boot=big,persons=2","0.111111111111111","1.42809917355372"
"27","lug_boot=big,safety=low => class=unacc","0.111111111111111","1.42809917355372"
"28","class=unacc => lug_boot=big,safety=low","0.111111111111111","1.42809917355372"
"29","lug_boot=med,persons=2 => class=unacc","0.111111111111111","1.42809917355372"
"30","class=unacc => lug_boot=med,persons=2","0.111111111111111","1.42809917355372"
"31","lug_boot=med,safety=low => class=unacc","0.111111111111111","1.42809917355372"
"32","class=unacc => lug_boot=med,safety=low","0.111111111111111","1.42809917355372"
"33","lug_boot=small,persons=2 => class=unacc","0.111111111111111","1.42809917355372"
"34","class=unacc => lug_boot=small,persons=2","0.111111111111111","1.42809917355372"
"35","lug_boot=small,safety=low => class=unacc","0.111111111111111","1.42809917355372"
"36","class=unacc => lug_boot=small,safety=low","0.111111111111111","1.42809917355372"
"37","persons=2,safety=high => class=unacc","0.111111111111111","1.42809917355372"
"38","class=unacc => persons=2,safety=high","0.111111111111111","1.42809917355372"
"39","persons=2,safety=low => class=unacc","0.111111111111111","1.42809917355372"
"40","class=unacc => persons=2,safety=low","0.111111111111111","1.42809917355372"
"41","persons=2,safety=med => class=unacc","0.111111111111111","1.42809917355372"
"42","class=unacc => persons=2,safety=med","0.111111111111111","1.42809917355372"
"43","persons=4,safety=low => class=unacc","0.111111111111111","1.42809917355372"
"44","class=unacc => persons=4,safety=low","0.111111111111111","1.42809917355372"
"45","persons=more,safety=low => class=unacc","0.111111111111111","1.42809917355372"
"46","class=unacc => persons=more,safety=low","0.111111111111111","1.42809917355372"
"47","class=unacc,lug_boot=small => persons=2","0.111111111111111","1.28"
"48","persons=2 => class=unacc,lug_boot=small","0.111111111111111","1.28"
"49","class=unacc,lug_boot=small => safety=low","0.111111111111111","1.28"
"50","safety=low => class=unacc,lug_boot=small","0.111111111111111","1.28"
"51","class=acc => persons=more","0.107638888888889","1.453125"
"52","persons=more => class=acc","0.107638888888889","1.453125"
"53","class=acc => safety=med","0.104166666666667","1.40625"
"54","safety=med => class=acc","0.104166666666667","1.40625"
