"","item1","item2","item3","support"
"2","children=0","contraceptive.method=1","husband.edu=4",0.175152749490835
"21","children=0","contraceptive.method=1","media.expo=0",0.26612355736592
"3","children=0","contraceptive.method=1","wife.age=0",0.186693822131704
"4","children=0","contraceptive.method=1","wife.religion=1",0.246435845213849
"5","children=0","contraceptive.method=1","wife.working=1",0.19755600814664
"6","children=0","contraceptive.method=3","media.expo=0",0.202987101154107
"7","children=0","contraceptive.method=3","wife.age=0",0.1683638832315
"8","children=0","contraceptive.method=3","wife.religion=1",0.177868295994569
"9","children=0","contraceptive.method=3","wife.working=1",0.169042769857434
"10","children=0","husband.edu=4","husband.occu=1",0.175152749490835
"11","children=0","husband.edu=4","media.expo=0",0.401900882552614
"12","children=0","husband.edu=4","stand.living=4",0.233536999321113
"13","children=0","husband.edu=4","wife.age=0",0.277664630006789
"14","children=0","husband.edu=4","wife.edu=4",0.259334691106585
"15","children=0","husband.edu=4","wife.religion=1",0.323828920570265
"16","children=0","husband.edu=4","wife.working=1",0.295315682281059
"17","children=0","husband.occu=1","media.expo=0",0.179904955872369
"18","children=0","husband.occu=1","wife.religion=1",0.150033944331297
"19","children=0","husband.occu=2","media.expo=0",0.159538357094365
"20","children=0","husband.occu=3","media.expo=0",0.233536999321113
"211","children=0","husband.occu=3","wife.age=0",0.191446028513238
"22","children=0","husband.occu=3","wife.religion=1",0.21724372029871
"23","children=0","husband.occu=3","wife.working=1",0.189409368635438
"24","children=0","media.expo=0","stand.living=3",0.173116089613035
"25","children=0","media.expo=0","stand.living=4",0.283095723014257
"26","children=0","media.expo=0","wife.age=0",0.410726408689749
"27","children=0","media.expo=0","wife.age=1",0.173116089613035
"28","children=0","media.expo=0","wife.edu=3",0.1683638832315
"29","children=0","media.expo=0","wife.edu=4",0.26816021724372
"30","children=0","media.expo=0","wife.religion=1",0.48336727766463
"31","children=0","media.expo=0","wife.working=0",0.159538357094365
"32","children=0","media.expo=0","wife.working=1",0.424304141208418
"33","children=0","stand.living=3","wife.religion=1",0.156143923964698
"34","children=0","stand.living=4","wife.age=0",0.169721656483367
"35","children=0","stand.living=4","wife.edu=4",0.175831636116768
"36","children=0","stand.living=4","wife.religion=1",0.21724372029871
"37","children=0","stand.living=4","wife.working=1",0.19755600814664
"38","children=0","wife.age=0","wife.edu=4",0.169042769857434
"39","children=0","wife.age=0","wife.religion=1",0.382892057026477
"40","children=0","wife.age=0","wife.working=1",0.319755600814664
"41","children=0","wife.edu=3","wife.religion=1",0.150033944331297
"42","children=0","wife.edu=4","wife.religion=1",0.200271554650373
"43","children=0","wife.edu=4","wife.working=1",0.181262729124236
"44","children=0","wife.religion=1","wife.working=1",0.379497623896809
"45","children=1","husband.edu=4","media.expo=0",0.190767141887305
"46","children=1","husband.edu=4","wife.age=1",0.154107264086897
"47","children=1","husband.edu=4","wife.religion=1",0.162253903598099
"48","children=1","husband.edu=4","wife.working=1",0.160896130346232
"49","children=1","media.expo=0","stand.living=4",0.169042769857434
"50","children=1","media.expo=0","wife.age=1",0.249151391717583
"51","children=1","media.expo=0","wife.religion=1",0.298710115410726
"52","children=1","media.expo=0","wife.working=1",0.269517990495587
"53","children=1","wife.age=1","wife.religion=1",0.242362525458248
"54","children=1","wife.age=1","wife.working=1",0.219959266802444
"55","children=1","wife.religion=1","wife.working=1",0.268839103869654
"56","contraceptive.method=1","husband.edu=4","media.expo=0",0.220638153428377
"57","contraceptive.method=1","husband.edu=4","wife.religion=1",0.188730482009504
"58","contraceptive.method=1","husband.edu=4","wife.working=1",0.165648336727766
"59","contraceptive.method=1","husband.occu=3","media.expo=0",0.150033944331297
"60","contraceptive.method=1","husband.occu=3","wife.religion=1",0.160896130346232
"61","contraceptive.method=1","media.expo=0","stand.living=4",0.161575016972166
"62","contraceptive.method=1","media.expo=0","wife.age=0",0.202987101154107
"63","contraceptive.method=1","media.expo=0","wife.age=1",0.173794976238968
"64","contraceptive.method=1","media.expo=0","wife.religion=1",0.328581126951799
"65","contraceptive.method=1","media.expo=0","wife.working=1",0.273591310251188
"66","contraceptive.method=1","wife.age=0","wife.religion=1",0.19755600814664
"67","contraceptive.method=1","wife.age=0","wife.working=1",0.155465037338764
"68","contraceptive.method=1","wife.age=1","wife.religion=1",0.178547182620502
"69","contraceptive.method=1","wife.age=1","wife.working=1",0.156143923964698
"70","contraceptive.method=1","wife.religion=1","wife.working=1",0.276306856754922
"71","contraceptive.method=2","husband.edu=4","media.expo=0",0.170400543109301
"72","contraceptive.method=2","media.expo=0","wife.religion=1",0.1683638832315
"73","contraceptive.method=2","media.expo=0","wife.working=1",0.161575016972166
"74","contraceptive.method=3","husband.edu=4","media.expo=0",0.20162932790224
"75","contraceptive.method=3","husband.edu=4","wife.religion=1",0.170400543109301
"76","contraceptive.method=3","husband.edu=4","wife.working=1",0.162253903598099
"77","contraceptive.method=3","husband.occu=3","media.expo=0",0.150033944331297
"78","contraceptive.method=3","media.expo=0","stand.living=4",0.154107264086897
"79","contraceptive.method=3","media.expo=0","wife.age=0",0.214528173794976
"80","contraceptive.method=3","media.expo=0","wife.religion=1",0.285132382892057
"81","contraceptive.method=3","media.expo=0","wife.working=1",0.258655804480652
"82","contraceptive.method=3","wife.age=0","wife.religion=1",0.204344874405974
"83","contraceptive.method=3","wife.age=0","wife.working=1",0.182620502376103
"84","contraceptive.method=3","wife.religion=1","wife.working=1",0.241004752206382
"85","husband.edu=3","media.expo=0","wife.religion=1",0.204344874405974
"86","husband.edu=3","media.expo=0","wife.working=1",0.1663272233537
"87","husband.edu=3","wife.religion=1","wife.working=1",0.1683638832315
"88","husband.edu=4","husband.occu=1","media.expo=0",0.263408010862186
"89","husband.edu=4","husband.occu=1","stand.living=4",0.189409368635438
"90","husband.edu=4","husband.occu=1","wife.age=1",0.150033944331297
"91","husband.edu=4","husband.occu=1","wife.edu=4",0.207060420909708
"92","husband.edu=4","husband.occu=1","wife.religion=1",0.223353699932111
"93","husband.edu=4","husband.occu=1","wife.working=1",0.200271554650373
"94","husband.edu=4","husband.occu=3","media.expo=0",0.177868295994569
"95","husband.edu=4","husband.occu=3","wife.religion=1",0.154786150712831
"96","husband.edu=4","media.expo=0","stand.living=3",0.174473862864902
"97","husband.edu=4","media.expo=0","stand.living=4",0.346232179226069
"98","husband.edu=4","media.expo=0","wife.age=0",0.314324507807196
"99","husband.edu=4","media.expo=0","wife.age=1",0.278343516632722
"100","husband.edu=4","media.expo=0","wife.edu=3",0.150033944331297
"101","husband.edu=4","media.expo=0","wife.edu=4",0.365241004752206
"102","husband.edu=4","media.expo=0","wife.religion=1",0.471826205023761
"103","husband.edu=4","media.expo=0","wife.working=1",0.443312966734555
"104","husband.edu=4","stand.living=3","wife.religion=1",0.152070604209097
"105","husband.edu=4","stand.living=4","wife.age=0",0.154107264086897
"106","husband.edu=4","stand.living=4","wife.age=1",0.198913781398506
"107","husband.edu=4","stand.living=4","wife.edu=4",0.253903598099117
"108","husband.edu=4","stand.living=4","wife.religion=1",0.261371350984386
"109","husband.edu=4","stand.living=4","wife.working=1",0.251866938221317
"110","husband.edu=4","wife.age=0","wife.edu=4",0.175831636116768
"111","husband.edu=4","wife.age=0","wife.religion=1",0.277664630006789
"112","husband.edu=4","wife.age=0","wife.working=1",0.237610319076714
"113","husband.edu=4","wife.age=1","wife.edu=4",0.193482688391039
"114","husband.edu=4","wife.age=1","wife.religion=1",0.208418194161575
"115","husband.edu=4","wife.age=1","wife.working=1",0.218601493550577
"116","husband.edu=4","wife.edu=4","wife.religion=1",0.274949083503055
"117","husband.edu=4","wife.edu=4","wife.working=1",0.260692464358452
"118","husband.edu=4","wife.religion=1","wife.working=1",0.370672097759674
"119","husband.occu=1","media.expo=0","stand.living=4",0.194840461642906
"120","husband.occu=1","media.expo=0","wife.age=1",0.164969450101833
"121","husband.occu=1","media.expo=0","wife.edu=4",0.209097080787508
"122","husband.occu=1","media.expo=0","wife.religion=1",0.238968092328581
"123","husband.occu=1","media.expo=0","wife.working=1",0.213170400543109
"124","husband.occu=1","stand.living=4","wife.edu=4",0.159538357094365
"125","husband.occu=1","stand.living=4","wife.religion=1",0.161575016972166
"126","husband.occu=1","wife.edu=4","wife.religion=1",0.1663272233537
"127","husband.occu=1","wife.edu=4","wife.working=1",0.150033944331297
"128","husband.occu=1","wife.religion=1","wife.working=1",0.186693822131704
"129","husband.occu=2","media.expo=0","wife.religion=1",0.207060420909708
"130","husband.occu=2","media.expo=0","wife.working=1",0.192124915139172
"131","husband.occu=2","wife.religion=1","wife.working=1",0.172437202987101
"132","husband.occu=3","media.expo=0","wife.age=0",0.228784792939579
"133","husband.occu=3","media.expo=0","wife.religion=1",0.323150033944331
"134","husband.occu=3","media.expo=0","wife.working=1",0.280380176510523
"135","husband.occu=3","wife.age=0","wife.religion=1",0.230142566191446
"136","husband.occu=3","wife.age=0","wife.working=1",0.192803801765105
"137","husband.occu=3","wife.religion=1","wife.working=1",0.279022403258656
"138","media.expo=0","stand.living=3","wife.age=0",0.1663272233537
"139","media.expo=0","stand.living=3","wife.religion=1",0.24847250509165
"140","media.expo=0","stand.living=3","wife.working=1",0.216564833672777
"141","media.expo=0","stand.living=4","wife.age=0",0.19959266802444
"142","media.expo=0","stand.living=4","wife.age=1",0.252545824847251
"143","media.expo=0","stand.living=4","wife.edu=4",0.260692464358452
"144","media.expo=0","stand.living=4","wife.religion=1",0.347589952477936
"145","media.expo=0","stand.living=4","wife.working=1",0.324507807196198
"146","media.expo=0","wife.age=0","wife.edu=3",0.167684996605567
"147","media.expo=0","wife.age=0","wife.edu=4",0.184657162253904
"148","media.expo=0","wife.age=0","wife.religion=1",0.45213849287169
"149","media.expo=0","wife.age=0","wife.working=1",0.380855397148676
"150","media.expo=0","wife.age=1","wife.edu=4",0.202987101154107
"151","media.expo=0","wife.age=1","wife.religion=1",0.329938900203666
"152","media.expo=0","wife.age=1","wife.working=1",0.312966734555329
"153","media.expo=0","wife.edu=2","wife.religion=1",0.194161575016972
"154","media.expo=0","wife.edu=2","wife.working=1",0.162932790224033
"155","media.expo=0","wife.edu=3","wife.religion=1",0.23285811269518
"156","media.expo=0","wife.edu=3","wife.working=1",0.209097080787508
"157","media.expo=0","wife.edu=4","wife.religion=1",0.291921249151392
"158","media.expo=0","wife.edu=4","wife.working=1",0.273591310251188
"159","media.expo=0","wife.religion=1","wife.working=0",0.186693822131704
"160","media.expo=0","wife.religion=1","wife.working=1",0.595383570943652
"161","stand.living=3","wife.age=0","wife.religion=1",0.154786150712831
"162","stand.living=3","wife.religion=1","wife.working=1",0.205023761031908
"163","stand.living=4","wife.age=0","wife.religion=1",0.171079429735234
"164","stand.living=4","wife.age=1","wife.edu=4",0.160217243720299
"165","stand.living=4","wife.age=1","wife.religion=1",0.188051595383571
"166","stand.living=4","wife.age=1","wife.working=1",0.192803801765105
"167","stand.living=4","wife.edu=4","wife.religion=1",0.186014935505771
"168","stand.living=4","wife.edu=4","wife.working=1",0.182620502376103
"169","stand.living=4","wife.religion=1","wife.working=1",0.263408010862186
"170","wife.age=0","wife.edu=3","wife.religion=1",0.160217243720299
"171","wife.age=0","wife.edu=4","wife.religion=1",0.151391717583164
"172","wife.age=0","wife.religion=1","wife.working=1",0.367277664630007
"173","wife.age=1","wife.religion=1","wife.working=1",0.281059063136456
"174","wife.edu=2","wife.religion=1","wife.working=1",0.1663272233537
"175","wife.edu=3","wife.religion=1","wife.working=1",0.189409368635438
"176","wife.edu=4","wife.religion=1","wife.working=1",0.214528173794976
