"","item1","item2","item3","support"
"1","children=0","contraceptive.method=1","husband.edu=4",0.175152749490835
"2","children=0","contraceptive.method=1","husband.occu=1",0.0773930753564155
"3","children=0","contraceptive.method=1","husband.occu=2",0.0835030549898167
"4","children=0","contraceptive.method=1","husband.occu=3",0.119484046164291
"5","children=0","contraceptive.method=1","media.expo=0",0.26612355736592
"6","children=0","contraceptive.method=1","stand.living=3",0.0807875084860828
"7","children=0","contraceptive.method=1","stand.living=4",0.122878479293958
"8","children=0","contraceptive.method=1","wife.age=0",0.186693822131704
"9","children=0","contraceptive.method=1","wife.age=1",0.09979633401222
"10","children=0","contraceptive.method=1","wife.edu=3",0.0821452817379498
"11","children=0","contraceptive.method=1","wife.edu=4",0.0977596741344195
"12","children=0","contraceptive.method=1","wife.religion=1",0.246435845213849
"13","children=0","contraceptive.method=1","wife.working=0",0.0889341479972845
"14","children=0","contraceptive.method=1","wife.working=1",0.19755600814664
"15","children=0","husband.edu=4","husband.occu=1",0.175152749490835
"16","children=0","husband.edu=4","husband.occu=2",0.0957230142566191
"17","children=0","husband.edu=4","husband.occu=3",0.132382892057026
"18","children=0","husband.edu=4","media.expo=0",0.401900882552614
"19","children=0","husband.edu=4","stand.living=3",0.123557365919891
"20","children=0","husband.edu=4","stand.living=4",0.233536999321113
"21","children=0","husband.edu=4","wife.age=0",0.277664630006789
"22","children=0","husband.edu=4","wife.age=1",0.133740665308893
"23","children=0","husband.edu=4","wife.edu=3",0.100475220638153
"24","children=0","husband.edu=4","wife.edu=4",0.259334691106585
"25","children=0","husband.edu=4","wife.religion=1",0.323828920570265
"26","children=0","husband.edu=4","wife.working=0",0.116089613034623
"27","children=0","husband.edu=4","wife.working=1",0.295315682281059
"28","children=0","husband.occu=3","media.expo=0",0.233536999321113
"29","children=0","husband.occu=3","stand.living=3",0.0835030549898167
"30","children=0","husband.occu=3","stand.living=4",0.0814663951120163
"31","children=0","husband.occu=3","wife.age=0",0.191446028513238
"32","children=0","husband.occu=3","wife.age=1",0.0590631364562118
"33","children=0","husband.occu=3","wife.edu=3",0.0848608282416836
"34","children=0","husband.occu=3","wife.edu=4",0.06653088934148
"35","children=0","husband.occu=3","wife.religion=1",0.21724372029871
"36","children=0","husband.occu=3","wife.working=0",0.0610997963340122
"37","children=0","husband.occu=3","wife.working=1",0.189409368635438
"38","children=0","media.expo=0","stand.living=3",0.173116089613035
"39","children=0","media.expo=0","stand.living=4",0.283095723014257
"40","children=0","media.expo=0","wife.age=0",0.410726408689749
"41","children=0","media.expo=0","wife.age=1",0.173116089613035
"42","children=0","media.expo=0","wife.edu=3",0.1683638832315
"43","children=0","media.expo=0","wife.edu=4",0.26816021724372
"44","children=0","media.expo=0","wife.religion=1",0.48336727766463
"45","children=0","media.expo=0","wife.working=0",0.159538357094365
"46","children=0","media.expo=0","wife.working=1",0.424304141208418
"47","children=0","stand.living=4","wife.age=0",0.169721656483367
"48","children=0","stand.living=4","wife.age=1",0.120841819416158
"49","children=0","stand.living=4","wife.edu=3",0.0597420230821453
"50","children=0","stand.living=4","wife.edu=4",0.175831636116768
"51","children=0","stand.living=4","wife.religion=1",0.21724372029871
"52","children=0","stand.living=4","wife.working=0",0.0930074677528853
"53","children=0","stand.living=4","wife.working=1",0.19755600814664
"54","children=0","wife.age=0","wife.edu=3",0.138492871690428
"55","children=0","wife.age=0","wife.edu=4",0.169042769857434
"56","children=0","wife.age=0","wife.religion=1",0.382892057026477
"57","children=0","wife.age=0","wife.working=0",0.109300746775289
"58","children=0","wife.age=0","wife.working=1",0.319755600814664
"59","children=0","wife.edu=4","wife.religion=1",0.200271554650373
"60","children=0","wife.edu=4","wife.working=0",0.0896130346232179
"61","children=0","wife.edu=4","wife.working=1",0.181262729124236
"62","children=0","wife.religion=1","wife.working=0",0.133740665308893
"63","children=0","wife.religion=1","wife.working=1",0.379497623896809
"64","children=1","media.expo=0","stand.living=3",0.104548540393754
