"","item1","item2","support"
"1","children=0","contraceptive.method=1",0.286490156143924
"2","children=0","contraceptive.method=3",0.213170400543109
"3","children=0","husband.edu=4",0.411405295315682
"4","children=0","husband.occu=1",0.182620502376103
"5","children=0","husband.occu=2",0.169721656483367
"6","children=0","husband.occu=3",0.25050916496945
"7","children=0","media.expo=0",0.583842498302783
"8","children=0","stand.living=3",0.179226069246436
"9","children=0","stand.living=4",0.290563475899525
"10","children=0","wife.age=0",0.429056347589952
"11","children=0","wife.age=1",0.187372708757637
"12","children=0","wife.edu=3",0.174473862864902
"13","children=0","wife.edu=4",0.270875763747454
"14","children=0","wife.religion=1",0.513238289205703
"15","children=0","wife.working=0",0.169042769857434
"16","children=0","wife.working=1",0.447386286490156
"17","children=1","contraceptive.method=1",0.140529531568228
"18","children=1","contraceptive.method=3",0.133740665308893
"19","children=1","husband.edu=4",0.198913781398506
"20","children=1","husband.occu=1",0.113374066530889
"21","children=1","husband.occu=2",0.118805159538357
"22","children=1","husband.occu=3",0.146639511201629
"23","children=1","media.expo=0",0.342158859470468
"24","children=1","stand.living=3",0.113374066530889
"25","children=1","stand.living=4",0.173794976238968
"26","children=1","wife.age=0",0.100475220638153
"27","children=1","wife.age=1",0.283095723014257
"28","children=1","wife.edu=3",0.103869653767821
"29","children=1","wife.edu=4",0.120841819416158
"30","children=1","wife.religion=1",0.337406653088934
"31","children=1","wife.working=0",0.0814663951120163
"32","children=1","wife.working=1",0.302104548540394
"33","contraceptive.method=1","husband.edu=4",0.229463679565513
"34","contraceptive.method=1","husband.occu=1",0.107264086897488
"35","contraceptive.method=1","husband.occu=2",0.135777325186694
"36","contraceptive.method=1","husband.occu=3",0.175152749490835
"37","contraceptive.method=1","media.expo=0",0.376782077393075
"38","contraceptive.method=1","stand.living=3",0.124915139171758
"39","contraceptive.method=1","stand.living=4",0.1683638832315
"40","contraceptive.method=1","wife.age=0",0.215885947046843
"41","contraceptive.method=1","wife.age=1",0.211133740665309
"42","contraceptive.method=1","wife.edu=3",0.118805159538357
"43","contraceptive.method=1","wife.edu=4",0.118805159538357
"44","contraceptive.method=1","wife.religion=1",0.376103190767142
"45","contraceptive.method=1","wife.working=0",0.11541072640869
"46","contraceptive.method=1","wife.working=1",0.311608961303462
"47","contraceptive.method=3","husband.edu=4",0.206381534283775
"48","contraceptive.method=3","husband.occu=1",0.0828241683638832
"49","contraceptive.method=3","husband.occu=2",0.0991174473862865
"50","contraceptive.method=3","husband.occu=3",0.158859470468432
"51","contraceptive.method=3","media.expo=0",0.329938900203666
"52","contraceptive.method=3","stand.living=3",0.106585200271555
"53","contraceptive.method=3","stand.living=4",0.157501697216565
"54","contraceptive.method=3","wife.age=0",0.224032586558045
"55","contraceptive.method=3","wife.age=1",0.122878479293958
"56","contraceptive.method=3","wife.edu=3",0.105227427019688
"57","contraceptive.method=3","wife.edu=4",0.132382892057026
"58","contraceptive.method=3","wife.religion=1",0.300067888662593
"59","contraceptive.method=3","wife.working=0",0.0746775288526816
"60","contraceptive.method=3","wife.working=1",0.272233536999321
"61","husband.edu=4","husband.occu=1",0.270875763747454
"62","husband.edu=4","husband.occu=2",0.146639511201629
"63","husband.edu=4","husband.occu=3",0.184657162253904
"64","husband.edu=4","media.expo=0",0.592668024439919
"65","husband.edu=4","stand.living=3",0.176510522742702
"66","husband.edu=4","stand.living=4",0.353021045485404
"67","husband.edu=4","wife.age=0",0.322471147318398
"68","husband.edu=4","wife.age=1",0.287847929395791
"69","husband.edu=4","wife.edu=3",0.155465037338764
"70","husband.edu=4","wife.edu=4",0.369314324507807
"71","husband.edu=4","wife.religion=1",0.486082824168364
"72","husband.edu=4","wife.working=0",0.154107264086897
"73","husband.edu=4","wife.working=1",0.456211812627291
"74","husband.occu=1","media.expo=0",0.287169042769857
"75","husband.occu=1","stand.living=3",0.0726408689748812
"76","husband.occu=1","stand.living=4",0.198913781398506
"77","husband.occu=1","wife.age=0",0.125594025797692
"78","husband.occu=1","wife.age=1",0.170400543109301
"79","husband.occu=1","wife.edu=3",0.054989816700611
"80","husband.occu=1","wife.edu=4",0.211133740665309
"81","husband.occu=1","wife.religion=1",0.247114731839783
"82","husband.occu=1","wife.working=0",0.0753564154786151
"83","husband.occu=1","wife.working=1",0.220638153428377
"84","husband.occu=2","media.expo=0",0.264086897488119
"85","husband.occu=2","stand.living=3",0.0821452817379498
